30-08-2021 05:06:49
Mouse:(556.0, 92.0) L: false R: false U: false D: false Player Location: (20.0, 10.0, 20.0) Camera Direction: (0.0, 0.0, 1.0)
Mouse:(-108.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.10521856, 0.03222098, 0.993927)
Mouse:(-108.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.10521856, 0.03222098, 0.993927)
Mouse:(-124.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.120735176, 0.03222097, 0.9921617)
Mouse:(-124.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.120735176, 0.03222097, 0.9921617)
Mouse:(-124.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.120735176, 0.03222097, 0.9921617)
Mouse:(-124.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.120735176, 0.03222097, 0.9921617)
Mouse:(-141.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1371892, 0.032220963, 0.9900207)
Mouse:(-141.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1371892, 0.032220963, 0.9900207)
Mouse:(-141.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1371892, 0.032220963, 0.9900207)
Mouse:(-141.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1371892, 0.032220963, 0.9900207)
Mouse:(-157.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.15264091, 0.032220967, 0.9877563)
Mouse:(-157.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.15264091, 0.032220967, 0.9877563)
Mouse:(-157.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.15264091, 0.032220967, 0.9877563)
Mouse:(-157.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.15264091, 0.032220967, 0.9877563)
Mouse:(-174.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.16901743, 0.032220975, 0.98508626)
Mouse:(-174.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.16901743, 0.032220975, 0.98508626)
Mouse:(-174.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.16901743, 0.032220975, 0.98508626)
Mouse:(-174.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.16901743, 0.032220975, 0.98508626)
Mouse:(-189.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18342876, 0.03222097, 0.9825048)
Mouse:(-189.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18342876, 0.03222097, 0.9825048)
Mouse:(-189.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18342876, 0.03222097, 0.9825048)
Mouse:(-189.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18342876, 0.03222097, 0.9825048)
Mouse:(-202.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.19588682, 0.032220967, 0.980097)
Mouse:(-202.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.19588682, 0.032220967, 0.980097)
Mouse:(-202.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.19588682, 0.032220967, 0.980097)
Mouse:(-202.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.19588682, 0.032220967, 0.980097)
Mouse:(-212.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2054486, 0.03222097, 0.9781374)
Mouse:(-212.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2054486, 0.03222097, 0.9781374)
Mouse:(-212.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2054486, 0.03222097, 0.9781374)
Mouse:(-212.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2054486, 0.03222097, 0.9781374)
Mouse:(-220.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21308392, 0.032220967, 0.9765025)
Mouse:(-220.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21308392, 0.032220967, 0.9765025)
Mouse:(-220.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21308392, 0.032220967, 0.9765025)
Mouse:(-220.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21308392, 0.032220967, 0.9765025)
Mouse:(-227.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21975422, 0.032220967, 0.97502303)
Mouse:(-227.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21975422, 0.032220967, 0.97502303)
Mouse:(-227.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21975422, 0.032220967, 0.97502303)
Mouse:(-227.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21975422, 0.032220967, 0.97502303)
Mouse:(-231.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2235612, 0.032220967, 0.97415715)
Mouse:(-231.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2235612, 0.032220967, 0.97415715)
Mouse:(-231.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2235612, 0.032220967, 0.97415715)
Mouse:(-231.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2235612, 0.032220967, 0.97415715)
Mouse:(-235.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22736481, 0.032220967, 0.97327644)
Mouse:(-235.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22736481, 0.032220967, 0.97327644)
Mouse:(-235.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22736481, 0.032220967, 0.97327644)
Mouse:(-235.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22736481, 0.032220967, 0.97327644)
Mouse:(-236.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22831517, 0.032220967, 0.97305393)
Mouse:(-236.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22831517, 0.032220967, 0.97305393)
Mouse:(-236.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22831517, 0.032220967, 0.97305393)
Mouse:(-236.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22831517, 0.032220967, 0.97305393)
Mouse:(-237.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22926535, 0.032220967, 0.97283053)
Mouse:(-237.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22926535, 0.032220967, 0.97283053)
Mouse:(-237.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22926535, 0.032220967, 0.97283053)
Mouse:(-237.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22926535, 0.032220967, 0.97283053)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.23021525, 0.03222096, 0.9726062)
Mouse:(-238.0, 34.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2302079, 0.033197, 0.97257507)
Mouse:(-238.0, 34.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2302079, 0.033197, 0.97257507)
Mouse:(-238.0, 34.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2302079, 0.033197, 0.97257507)
Mouse:(-238.0, 34.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2302079, 0.033197, 0.97257507)
Mouse:(-238.0, 34.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2302079, 0.033197, 0.97257507)
Mouse:(-238.0, 34.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2302079, 0.033197, 0.97257507)
Mouse:(-238.0, 34.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2302079, 0.033197, 0.97257507)
Mouse:(-238.0, 34.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2302079, 0.033197, 0.97257507)
Mouse:(-237.0, 38.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22922654, 0.037100833, 0.9726658)
Mouse:(-237.0, 38.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22922654, 0.037100833, 0.9726658)
Mouse:(-237.0, 38.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22922654, 0.037100833, 0.9726658)
Mouse:(-237.0, 38.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22922654, 0.037100833, 0.9726658)
Mouse:(-236.0, 47.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22819327, 0.045882296, 0.9725341)
Mouse:(-236.0, 47.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22819327, 0.045882296, 0.9725341)
Mouse:(-236.0, 47.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22819327, 0.045882296, 0.9725341)
Mouse:(-236.0, 47.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22819327, 0.045882296, 0.9725341)
Mouse:(-234.0, 59.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22615604, 0.057585288, 0.9723875)
Mouse:(-234.0, 59.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22615604, 0.057585288, 0.9723875)
Mouse:(-234.0, 59.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22615604, 0.057585288, 0.9723875)
Mouse:(-234.0, 59.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22615604, 0.057585288, 0.9723875)
Mouse:(-231.0, 73.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2231093, 0.07122866, 0.9721876)
Mouse:(-231.0, 73.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2231093, 0.07122866, 0.9721876)
Mouse:(-231.0, 73.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2231093, 0.07122866, 0.9721876)
Mouse:(-231.0, 73.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.2231093, 0.07122866, 0.9721876)
Mouse:(-228.0, 88.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22000612, 0.085831724, 0.9717151)
Mouse:(-228.0, 88.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22000612, 0.085831724, 0.9717151)
Mouse:(-228.0, 88.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22000612, 0.085831724, 0.9717151)
Mouse:(-228.0, 88.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.22000612, 0.085831724, 0.9717151)
Mouse:(-225.0, 103.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.216861, 0.100416355, 0.97102416)
Mouse:(-225.0, 103.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.216861, 0.100416355, 0.97102416)
Mouse:(-225.0, 103.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.216861, 0.100416355, 0.97102416)
Mouse:(-225.0, 103.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.216861, 0.100416355, 0.97102416)
Mouse:(-221.0, 122.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21263061, 0.11885892, 0.9698767)
Mouse:(-221.0, 122.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21263061, 0.11885892, 0.9698767)
Mouse:(-221.0, 122.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21263061, 0.11885892, 0.9698767)
Mouse:(-221.0, 122.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21263061, 0.11885892, 0.9698767)
Mouse:(-221.0, 122.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.21263061, 0.11885892, 0.9698767)
Mouse:(-216.0, 145.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.207281, 0.14112878, 0.96804816)
Mouse:(-216.0, 145.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.207281, 0.14112878, 0.96804816)
Mouse:(-216.0, 145.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.207281, 0.14112878, 0.96804816)
Mouse:(-216.0, 145.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.207281, 0.14112878, 0.96804816)
Mouse:(-216.0, 145.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.207281, 0.14112878, 0.96804816)
Mouse:(-211.0, 172.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.20172009, 0.16718, 0.9650699)
Mouse:(-211.0, 172.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.20172009, 0.16718, 0.9650699)
Mouse:(-211.0, 172.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.20172009, 0.16718, 0.9650699)
Mouse:(-211.0, 172.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.20172009, 0.16718, 0.9650699)
Mouse:(-205.0, 198.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1951547, 0.19215666, 0.9617642)
Mouse:(-205.0, 198.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1951547, 0.19215666, 0.9617642)
Mouse:(-205.0, 198.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1951547, 0.19215666, 0.9617642)
Mouse:(-205.0, 198.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1951547, 0.19215666, 0.9617642)
Mouse:(-200.0, 221.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18957067, 0.2141487, 0.95822924)
Mouse:(-200.0, 221.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18957067, 0.2141487, 0.95822924)
Mouse:(-200.0, 221.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18957067, 0.2141487, 0.95822924)
Mouse:(-200.0, 221.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18957067, 0.2141487, 0.95822924)
Mouse:(-197.0, 244.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18579586, 0.2360327, 0.95381784)
Mouse:(-197.0, 244.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18579586, 0.2360327, 0.95381784)
Mouse:(-197.0, 244.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18579586, 0.2360327, 0.95381784)
Mouse:(-197.0, 244.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18579586, 0.2360327, 0.95381784)
Mouse:(-193.0, 261.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18130936, 0.2521319, 0.95055586)
Mouse:(-193.0, 261.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18130936, 0.2521319, 0.95055586)
Mouse:(-193.0, 261.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18130936, 0.2521319, 0.95055586)
Mouse:(-193.0, 261.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18130936, 0.2521319, 0.95055586)
Mouse:(-192.0, 276.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17967315, 0.26627946, 0.947002)
Mouse:(-192.0, 276.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17967315, 0.26627946, 0.947002)
